appendix,platform,source_name,source_version,target_name,target_version,target_scope,vuln,alias,path_length,cvss_version,cvss_base_score,cvss_base_severity
B,maven,org.apache.maven:maven-aether-provider,3.2.3,com.google.guava:guava,14.0.1,compile,GHSA-5mg8-w23w-74h3,CVE-2020-8908,2,3.1,3.3,low
B,maven,org.apache.maven:maven-aether-provider,3.2.3,com.google.guava:guava,14.0.1,compile,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,2,3.1,5.9,medium
B,maven,org.apache.maven:maven-aether-provider,3.2.2,com.google.guava:guava,14.0.1,compile,GHSA-5mg8-w23w-74h3,CVE-2020-8908,2,3.1,3.3,low
B,maven,org.apache.maven:maven-aether-provider,3.2.2,com.google.guava:guava,14.0.1,compile,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,2,3.1,5.9,medium
B,maven,org.apache.maven:maven-aether-provider,3.2.1,com.google.guava:guava,14.0.1,compile,GHSA-5mg8-w23w-74h3,CVE-2020-8908,2,3.1,3.3,low
B,maven,org.apache.maven:maven-aether-provider,3.2.1,com.google.guava:guava,14.0.1,compile,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,2,3.1,5.9,medium
B,maven,org.apache.maven:maven-aether-provider,3.1.1,org.codehaus.plexus:plexus-utils,3.0.15,compile,GHSA-8vhq-qq4p-grq3,CVE-2017-1000487,1,3.1,9.8,critical
B,maven,org.apache.maven:maven-aether-provider,3.1.1,com.google.guava:guava,11.0.2,compile,GHSA-5mg8-w23w-74h3,CVE-2020-8908,2,3.1,3.3,low
B,maven,org.apache.maven:maven-aether-provider,3.1.1,com.google.guava:guava,11.0.2,compile,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,2,3.1,5.9,medium
B,maven,org.apache.maven:maven-aether-provider,3.1.0,com.google.guava:guava,11.0.2,compile,GHSA-5mg8-w23w-74h3,CVE-2020-8908,2,3.1,3.3,low
B,maven,org.apache.maven:maven-aether-provider,3.1.0,com.google.guava:guava,11.0.2,compile,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,2,3.1,5.9,medium
B,maven,org.apache.maven:maven-aether-provider,3.1.0,org.codehaus.plexus:plexus-utils,3.0.10,compile,GHSA-8vhq-qq4p-grq3,CVE-2017-1000487,1,3.1,9.8,critical
B,maven,org.apache.maven:maven-aether-provider,3.0.5,org.codehaus.plexus:plexus-utils,2.0.6,compile,GHSA-8vhq-qq4p-grq3,CVE-2017-1000487,1,3.1,9.8,critical
B,maven,io.netty:netty-resolver,4.1.84.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.84.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.83.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.83.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.82.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.82.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.81.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.81.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.80.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.80.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.79.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.79.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.78.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.78.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.77.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.77.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.76.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.76.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,io.netty:netty-resolver,4.1.75.Final,com.google.guava:guava,28.2-jre,test,GHSA-5mg8-w23w-74h3,CVE-2020-8908,3,3.1,3.3,low
B,maven,io.netty:netty-resolver,4.1.75.Final,ch.qos.logback:logback-core,1.2.3,test,GHSA-668q-qrv7-99fm,CVE-2021-42550,2,3.1,6.6,medium
B,maven,com.h2database:h2,2.0.206,com.h2database:h2,2.0.206,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,2.0.204,com.h2database:h2,2.0.204,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,2.0.204,com.h2database:h2,2.0.204,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.h2database:h2,2.0.202,com.h2database:h2,2.0.202,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,2.0.202,com.h2database:h2,2.0.202,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.200,com.h2database:h2,1.4.200,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.200,com.h2database:h2,1.4.200,,GHSA-7rpj-hg47-cx62,CVE-2021-23463,0,3.1,9.1,critical
B,maven,com.h2database:h2,1.4.200,com.h2database:h2,1.4.200,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.199,com.h2database:h2,1.4.199,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.199,com.h2database:h2,1.4.199,,GHSA-7rpj-hg47-cx62,CVE-2021-23463,0,3.1,9.1,critical
B,maven,com.h2database:h2,1.4.199,com.h2database:h2,1.4.199,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.198,com.h2database:h2,1.4.198,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.198,com.h2database:h2,1.4.198,,GHSA-7rpj-hg47-cx62,CVE-2021-23463,0,3.1,9.1,critical
B,maven,com.h2database:h2,1.4.198,com.h2database:h2,1.4.198,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.197,com.h2database:h2,1.4.197,,GHSA-45hx-wfhj-473x,CVE-2022-23221,0,3.1,9.8,critical
B,maven,com.h2database:h2,1.4.197,com.h2database:h2,1.4.197,,GHSA-7rpj-hg47-cx62,CVE-2021-23463,0,3.1,9.1,critical
B,maven,com.h2database:h2,1.4.197,com.h2database:h2,1.4.197,,GHSA-h376-j262-vhq6,CVE-2021-42392,0,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.google.guava:guava,16.0,runtime,GHSA-5mg8-w23w-74h3,CVE-2020-8908,1,3.1,3.3,low
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.google.guava:guava,16.0,runtime,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,1,3.1,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-288c-cq4h-88gq,CVE-2020-25649,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4gq5-ch57-c2mg,CVE-2018-14719,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4w82-r329-3q67,CVE-2020-8840,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-57j2-w4cx-62h2,CVE-2020-36518,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5949-rw7g-wx7w,CVE-2021-20190,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5ww9-j83m-q7qx,CVE-2019-12086,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-645p-88qh-w398,CVE-2018-14718,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-6fpp-rgj9-8rwc,CVE-2019-14379,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-85cw-hj65-qqv9,CVE-2019-16335,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-89qr-369f-5m5x,CVE-2020-36182,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8c4j-34r4-xr8g,CVE-2020-36180,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8w26-6f25-cm9x,CVE-2020-36185,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9gph-22xh-8x98,CVE-2020-36179,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cf6r-3wgc-h863,CVE-2019-14892,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,1,3.0,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cjjf-94ff-43w7,CVE-2018-12022,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cmfg-87vq-g5g4,CVE-2019-12814,1,3.0,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cvm9-fjm9-3572,CVE-2020-36181,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f3j5-rmmp-3fc5,CVE-2019-17267,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f9xh-2qgp-cq57,CVE-2020-36188,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fmmc-742q-jg75,CVE-2019-16943,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,1,3.1,8.8,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gjmw-vf9h-g25v,CVE-2019-17531,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h3cw-g4mq-c5x2,CVE-2020-24616,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h592-38cm-4ggp,CVE-2017-15095,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h822-r4r5-v8jg,CVE-2019-14540,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-m6x4-97wx-4q27,CVE-2020-36184,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mph4-vhrx-mv67,CVE-2019-12384,1,3.0,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mx7p-6679-8g3q,CVE-2019-16942,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-p43x-xfjf-5jhr,CVE-2020-9548,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-q93h-jc49-78gg,CVE-2020-9547,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r3gr-cxrf-hg25,CVE-2020-35491,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r695-7vr9-jgc2,CVE-2020-36187,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rgv9-q543-rqg4,CVE-2022-42004,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rpr3-cw39-3pxh,CVE-2020-10650,1,,,
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-v585-23hc-c647,CVE-2020-36186,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-vfqx-33qm-g869,CVE-2020-36189,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-w3f4-3q6j-rh82,CVE-2018-5968,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.7,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.google.guava:guava,16.0,runtime,GHSA-5mg8-w23w-74h3,CVE-2020-8908,1,3.1,3.3,low
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.google.guava:guava,16.0,runtime,GHSA-mvr2-9pj6-7w5j,CVE-2018-10237,1,3.1,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-288c-cq4h-88gq,CVE-2020-25649,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4gq5-ch57-c2mg,CVE-2018-14719,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4w82-r329-3q67,CVE-2020-8840,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-57j2-w4cx-62h2,CVE-2020-36518,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5949-rw7g-wx7w,CVE-2021-20190,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5ww9-j83m-q7qx,CVE-2019-12086,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-645p-88qh-w398,CVE-2018-14718,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-6fpp-rgj9-8rwc,CVE-2019-14379,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-85cw-hj65-qqv9,CVE-2019-16335,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-89qr-369f-5m5x,CVE-2020-36182,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8c4j-34r4-xr8g,CVE-2020-36180,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8w26-6f25-cm9x,CVE-2020-36185,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9gph-22xh-8x98,CVE-2020-36179,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cf6r-3wgc-h863,CVE-2019-14892,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,1,3.0,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cjjf-94ff-43w7,CVE-2018-12022,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cmfg-87vq-g5g4,CVE-2019-12814,1,3.0,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cvm9-fjm9-3572,CVE-2020-36181,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f3j5-rmmp-3fc5,CVE-2019-17267,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f9xh-2qgp-cq57,CVE-2020-36188,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fmmc-742q-jg75,CVE-2019-16943,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,1,3.1,8.8,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gjmw-vf9h-g25v,CVE-2019-17531,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,1,3.0,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h3cw-g4mq-c5x2,CVE-2020-24616,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h592-38cm-4ggp,CVE-2017-15095,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h822-r4r5-v8jg,CVE-2019-14540,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-m6x4-97wx-4q27,CVE-2020-36184,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mph4-vhrx-mv67,CVE-2019-12384,1,3.0,5.9,medium
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mx7p-6679-8g3q,CVE-2019-16942,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-p43x-xfjf-5jhr,CVE-2020-9548,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-q93h-jc49-78gg,CVE-2020-9547,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r3gr-cxrf-hg25,CVE-2020-35491,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r695-7vr9-jgc2,CVE-2020-36187,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,1,3.1,9.8,critical
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rgv9-q543-rqg4,CVE-2022-42004,1,3.1,7.5,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rpr3-cw39-3pxh,CVE-2020-10650,1,,,
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-v585-23hc-c647,CVE-2020-36186,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-vfqx-33qm-g869,CVE-2020-36189,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-w3f4-3q6j-rh82,CVE-2018-5968,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.6,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,1,3.1,8.1,high
B,maven,com.netflix.archaius:archaius-core,0.7.5,com.google.guava:guava,16.0,runtime,GHSA-5mg8-w23w-74h3,CVE-2020-8908,1,3.1,3.3,low
